text,label,document_type,domain,source_document,source_section,quality,comment,candidate_id,project_id,original_role_gold,original_sub_role_gold,context_before,context_after,review_priority,label_before_correction,correction_reason
"Les tweets négatifs, exprimant des doutes sur le vaccin ou propageant de la désinformation, suscitaient plus d'engagement en ligne.",bruit,raw,to_detect_by_nlp,ABINNOV_DT-2023_ BATREND_V1.1_AD.docx,,medium,from role_gold=bruit | sub_role= | status=to_review,c29d87831ee61279,projet_10_,bruit,,"Les préoccupations variaient selon chaque métropole, avec des craintes sur la sécurité, la méfiance envers les autorités et la désinformation à New York et Londres, tandis que Mumbai, Sao Paulo et Beijing étaient plus préoccupées par la production et la distribution des vaccins.","De surcroit, l’étude menée par Anderson et al. visait à déterminer si l'analyse de contenu des données d'écoute sociale pouvait identifier les postes mentionnant l'usage abusif ou non médical de la bupropion, de l'amitriptyline et de la venlafaxine, et à caractériser ces postes.",HIGH,bruit,
"Pour ce faire, les chercheurs ont analysé les postes publics jusqu'au 29 juillet 2015 sur deux forums de réduction des risques, Bluelight et Opiophile, en se basant sur le traitement du langage naturel pour identifier les références à l'abus de drogues.",bruit,raw,to_detect_by_nlp,ABINNOV_DT-2023_ BATREND_V1.1_AD.docx,,medium,from role_gold=bruit | sub_role= | status=to_review,9ef969d1834428ff,projet_10_,bruit,,"De surcroit, l’étude menée par Anderson et al. visait à déterminer si l'analyse de contenu des données d'écoute sociale pouvait identifier les postes mentionnant l'usage abusif ou non médical de la bupropion, de l'amitriptyline et de la venlafaxine, et à caractériser ces postes.","Un total de 7756 références à ces antidépresseurs a été identifié, dont 668 (8,61%) mentionnaient un usage abusif ou non médical.",HIGH,bruit,
"Un total de 7756 références à ces antidépresseurs a été identifié, dont 668 (8,61%) mentionnaient un usage abusif ou non médical.",bruit,raw,to_detect_by_nlp,ABINNOV_DT-2023_ BATREND_V1.1_AD.docx,,medium,from role_gold=bruit | sub_role= | status=to_review,299a05a0f2bf790d,projet_10_,bruit,,"Pour ce faire, les chercheurs ont analysé les postes publics jusqu'au 29 juillet 2015 sur deux forums de réduction des risques, Bluelight et Opiophile, en se basant sur le traitement du langage naturel pour identifier les références à l'abus de drogues.","La bupropion représentait la majorité de ces cas (65,6%).",HIGH,bruit,
"Ces contenus sont fréquemment partagés sur les médias sociaux, qui sont représentés de nos jours par un nombre considérable de plateformes.",bruit,raw,to_detect_by_nlp,ABINNOV_DT-2023_ BATREND_V1.2_AD.docx,,medium,from role_gold=bruit | sub_role= | status=to_review,9abd9a860f810a25,projet_10_,bruit,,"Les informations partagées vont des données visuelles, telles que des vidéos, des photos et des présentations, aux données textuelles comme les commentaires.","En effet, une grande quantité de points de vue des utilisateurs internautes peut être efficacement exploité comme une source d'information puissante pour plusieurs domaines.",HIGH,bruit,
"Dans ce contexte d’écoute sociale, Cole-Lewis et al. ont mené une étude visant d’identifier les tendances et les opinions publiques sur les cigarettes électroniques en se basant sur des données historiques de Twitter.",bruit,raw,to_detect_by_nlp,ABINNOV_DT-2023_ BATREND_V1.2_AD.docx,,medium,from role_gold=bruit | sub_role= | status=to_review,d7a840768b08b247,projet_10_,bruit,,"L'écoute sociale (social listening (SL)) est le processus d'agrégation de données provenant de différents canaux en ligne pour collecter en temps réel des mesures d'émotions, d'opinions et de thèmes, généralement grâce à des algorithmes de plateforme qui reposent sur l'apprentissage automatique et l'intelligence artificielle (IA).","Les chercheurs ont analysé environ 10 000 tweets publics envoyés entre mai 2013 et avril 2014, et les ont classés selon quatre catégories : sentiment, description de l'utilisateur, genre et thème.",HIGH,bruit,
"En outre, afin d’analyser en profondeur le concept de durabilité et son emploi sur les réseaux sociaux, Ballestar et al. ont mené une recherche d’écoute social en se basant sur Twitter.",bruit,raw,to_detect_by_nlp,ABINNOV_DT-2023_ BATREND_V1.2_AD.docx,,medium,from role_gold=bruit | sub_role= | status=to_review,06e83a87fde740ad,projet_10_,bruit,,"Les opinions personnelles, le marketing et l'utilisation personnelle des cigarettes électroniques étaient les genres les plus courants, avec des thèmes dominants incluant le marketing et les politiques gouvernementales.","Ils ont tout d’abord analysé 15 000 tweets collectés sur Twitter en s’appuyant sur le traitement automatique du langage naturel pour regrouper les principaux domaines de connaissance des sujets où le concept de durabilité était employé, ainsi que le sentiment de ces conversations sur le réseau social Twitter.",HIGH,bruit,
"Les informations partagées vont des données visuelles, telles que des vidéos, des photos et des présentations, aux données textuelles comme les commentaires.",bruit,raw,to_detect_by_nlp,ABINNOV_DT-2023_ BATREND_V1.2_AD.docx,,medium,from role_gold=bruit | sub_role= | status=to_review,4f99fcabfd801c2b,projet_10_,bruit,,"Grâce à la diffusion généralisée des appareils connectés à Internet, tels que les smartphones et les tablettes, le nombre de personnes partageant du contenu en ligne ne cesse d'augmenter.","Ces contenus sont fréquemment partagés sur les médias sociaux, qui sont représentés de nos jours par un nombre considérable de plateformes.",HIGH,bruit,
ABINNOV JUSTIFICATIF DES TRAVAUX DE R&D DECLARES AU TITRE DU CREDIT IMPOT RECHERCHE (CIR) DE L’ANNEE 2023 FICHE DESCRIPTIVE DU PROJET Mise en œuvre d'une nouvelle solution d'écoute sociale pour la surveillance automatique en temps réel des opinions dans le domaine de politique en langue française BATREND Table des matières 1.,bruit,raw,to_detect_by_nlp,ABINNOV_DT-2023_ BATREND_VF_AD.docx,,medium,from role_gold=bruit | sub_role= | status=to_review,7367993a8b11dd5f,projet_10_,bruit,,,Fiche descriptive du projet BATREND 3 1.1.,HIGH,bruit,
Ces recherches ont permis d’identifier des thèmes clés qui ont servi de base à la mise en œuvre de notre solution automatique d'écoute sociale pour le domaine politique en 2023.,bruit,raw,to_detect_by_nlp,ABINNOV_DT-2023_ BATREND_VF_AD.docx,,medium,from role_gold=bruit | sub_role= | status=to_review,5c32bce99e682795,projet_10_,bruit,,"En outre, les travaux menés en 2022 en collaboration avec l'institut de sondage Cluster17 ont été déterminants.",,HIGH,bruit,
C’est dans ce contexte que nous visons mettre en œuvre une nouvelle solution d’écoute sociale pour la surveillance automatique en temps réel des opinions dans le domaine politique en langue française.,bruit,raw,to_detect_by_nlp,ABINNOV_DT-2023_ BATREND_VF_AD.docx,,medium,from role_gold=bruit | sub_role= | status=to_review,08fbf3ec25888d72,projet_10_,bruit,,"Outre l'analyse des données numériques, l'écoute des médias sociaux devrait impliquer une analyse plus fine et plus complexe.",,HIGH,bruit,
Deuxième itération : approche basée sur l’évaluation des représentations vectorielles de mots en français 13 1.5.3.3.,bruit,raw,to_detect_by_nlp,ABINNOV_DT-2023_ BATREND_VF_AD.docx,,medium,from role_gold=bruit | sub_role= | status=to_review,5db9a2261e60b351,projet_10_,bruit,,Première itération : évaluation des modèles de traitement de langage existants 12 1.5.3.2.,Troisième itération : mise en œuvre d’une méthodologie basée sur l’apprentissage supervisé 14 1.5.3.4.,HIGH,bruit,
Détermination en temps réel des influenceurs des opinions partagés sur le Web et les réseaux sociaux 10 1.5.,bruit,raw,to_detect_by_nlp,ABINNOV_DT-2023_ BATREND_VF_AD.docx,,medium,from role_gold=bruit | sub_role= | status=to_review,271878752d58eae2,projet_10_,bruit,,Complexité liée à l’analyse des réactions et des opinions des gens dans un domaine spécifique 9 1.4.1.3.,"Démarche expérimentale, travaux R&D réalisés 11 1.5.1.",HIGH,bruit,
"En les employant, nous n'avons pas besoin de charger l’intégralité du site, seulement la partie HTML nécessaire pour collecter les données.",bruit,raw,to_detect_by_nlp,ABINNOV_DT-2023_ BATREND_VF_AD.docx,,medium,from role_gold=bruit | sub_role= | status=to_review,27e6351e66450cf0,projet_10_,bruit,,Ces navigateurs sont plus flexibles et plus rapides que les navigateurs classiques.,"Des serveurs proxy : Un serveur proxy est un serveur intermédiaire entre un utilisateur et un site Web, avec sa propre adresse IP.",HIGH,bruit,
"En outre, les travaux menés en 2022 en collaboration avec l'institut de sondage Cluster17 ont été déterminants.",bruit,raw,to_detect_by_nlp,ABINNOV_DT-2023_ BATREND_VF_AD.docx,,medium,from role_gold=bruit | sub_role= | status=to_review,e2dd3d5aa1a7c446,projet_10_,bruit,,"De plus, la délégation régionale académique à la recherche et à l’innovation (DRARI) - Grand Est a validé techniquement ce projet, renforçant ainsi sa crédibilité et viabilité.",Ces recherches ont permis d’identifier des thèmes clés qui ont servi de base à la mise en œuvre de notre solution automatique d'écoute sociale pour le domaine politique en 2023.,HIGH,bruit,
"Néanmoins, le principal défi de se fier aux contenus disponibles sur les plateformes de médias sociaux est de fusionner judicieusement de grandes quantités d'opinions, issues de différentes sources et publiées sur différentes plateformes.",bruit,raw,to_detect_by_nlp,ABINNOV_DT-2023_ BATREND_VF_AD.docx,,medium,from role_gold=bruit | sub_role= | status=to_review,bc2bc7ec126a57a6,projet_10_,bruit,,"En effet, une grande quantité de points de vue des utilisateurs internautes peut être efficacement exploité comme une source d'information puissante pour plusieurs domaines.","Fondamentalement, le problème est de résumer ces opinions, en négligeant les commentaires bruyants et en se concentrant uniquement sur ce qui importe vraiment.",HIGH,bruit,
Première itération : évaluation des modèles de traitement de langage existants 12 1.5.3.2.,bruit,raw,to_detect_by_nlp,ABINNOV_DT-2023_ BATREND_VF_AD.docx,,medium,from role_gold=bruit | sub_role= | status=to_review,42a6aa48d85944fa,projet_10_,bruit,,Description des travaux 11 1.5.3.1.,Deuxième itération : approche basée sur l’évaluation des représentations vectorielles de mots en français 13 1.5.3.3.,HIGH,bruit,
Quatrième itération : mis en œuvre d’un nouveau modèle du traitement du langage naturel.,bruit,raw,to_detect_by_nlp,ABINNOV_DT-2023_ BATREND_VF_AD.docx,,medium,from role_gold=bruit | sub_role= | status=to_review,e81ea7f04feb02d2,projet_10_,bruit,,Troisième itération : mise en œuvre d’une méthodologie basée sur l’apprentissage supervisé 14 1.5.3.4.,15 1.6.,HIGH,bruit,
"11/5 @Any reproduction or representation, in whole or in part, in any form and in any manner whatsoever, is strictly prohibited without the agreement of LNE.",bruit,raw,to_detect_by_nlp,ASTMD4169-23_annexe technique LNE.pdf,,medium,from role_gold=bruit | sub_role= | status=to_review,1cb2a8e5bd0c60fa,projet_9_,bruit,,"ACCREDITATION ISTA/ ISTA ACCREDITATION 7) ista 7) ista CERTIFIED TESTING LABORATORY CERTIFIED TESTING LABORATORY This recognizes that the company listed below is a Certified Testing is recognizes that the company listed below is a Certified Testing Laboratory member of the International Safe Transit Association (ISTA), Laboratory member of the Internatic afe Tra atio Member 10; 2268 Valid through: September 1, 2024 Member 10: 2035 Valid through: May 1, 2024 Location: NIMES, , France Location: Trappes,, France LNE NIMES Laboratoire national de metrologie et d'essais - LNE 2, L/ay 2 YW Face 5 Aréte 2/5 Edge Face 2 Face3 Aréte 2/3 oin 2/3/6 Edge Corner Suite en page suivante / Continued on the","Laboratoire national de métrologie et d’essais « Etablissement public 4 caractére industriel et commercial Siége social : 1, rue Gaston Boissier 75724 Paris Cedex 15 « Tél. : 01 40 43 37 00 « Fax : 01 40 43 37 37 info@Ine.fr ¢ Ine.fr «© RCS Paris 313 320 244 « NAF : 7120B * TVA: FR 92 313 320 244",HIGH,bruit,
"ANNEXE TECHNIQUE LNE 2408117-V1©_—‘*e¢r e108 — TECHNICAL APPENDIX LNE 2408117-V1© GE eee — ESSAIS DE PERFORMANCE DES EMBALLAGES ET SYSTEMES D’EXPEDITION SELON LA NORME ASTM D 4169-23 PERFORMANCE TESTING OF SHIPPING CONTAINERS AND SYSTEMS ACCORDING ASTM D 4169-23 PREAMBULE / PREAMBLE Essais de simulation de transport sur emballage(s) unitaire(s), détaillés ci-aprés.",bruit,raw,to_detect_by_nlp,ASTMD4169-23_annexe technique LNE.pdf,,medium,from role_gold=bruit | sub_role= | status=to_review,eaebad04b2608c6f,projet_9_,bruit,,,"Transport simulation testing on unit package(s), detailed below.",HIGH,bruit,
ESSAIS MECANIQUES / MECHANICAL TESTS CYCLE DE DISTRIBUTION / DISTRIBUTION CYCLE Cycle de distribution 13 (transport routier et arien) selon niveau d’”assurance Il.,bruit,raw,to_detect_by_nlp,ASTMD4169-23_annexe technique LNE.pdf,,medium,from role_gold=bruit | sub_role= | status=to_review,d19adc341099e091,projet_9_,bruit,,CONDITIONNEMENT CLIMATIQUE / CLIMATIC CONDITIONING 3 Chaude et humide i Tempérée Hot and Temperate humid | Puget | | Puget | Tomrratars Numi 2.,Distribution cycle 13 (road and air transport) according to the assurance level II.,HIGH,bruit,
